ensembl_transcript_id,sym,ensembl_peptide_id,Spearman_Correlation,P_Value,Score,Variance
ENSCGRT00001029150,Fgfr1,ENSCGRP00001024904,0.21458040318799815,0.05595475500790952,0.2686896417046356,0.004867278722443696
ENSCGRT00001006243,ENSCGRG00001005278,ENSCGRP00001004199,0.2145335208626348,0.05600968919629783,0.2685395108931393,0.0036550461462476562
ENSCGRT00001028843,Eif4a2,ENSCGRP00001024597,0.21451007969995314,0.056037172802050124,0.2684644666393963,0.15761170957708748
ENSCGRT00001015492,Gk,ENSCGRP00001011263,-0.21451007969995314,0.056037172802050124,0.2684644666393963,0.050694841237666335
ENSCGRT00001015099,Podn,ENSCGRP00001010871,0.21448663853727146,0.056064667419630156,0.2683894364849352,0.03633754464572321
ENSCGRT00001008213,Lrrc32,ENSCGRP00001005344,0.2144631973745898,0.05609217305212948,0.2683144204282155,0.005314857140604433
ENSCGRT00001007207,Or4c10b,ENSCGRP00001004765,-0.2144631973745898,0.05609217305212948,0.2683144204282155,0.006892553229815986
ENSCGRT00001004181,Nav1,ENSCGRP00001002993,0.2144631973745898,0.05609217305212948,0.2683144204282155,0.006952910819655628
ENSCGRT00001015989,Stag3,ENSCGRP00001011756,0.21441631504922645,0.05614721737425549,0.26816443060183603,0.003136778916918841
ENSCGRT00001029750,Orc3,ENSCGRP00001025504,-0.21441631504922645,0.05614721737425549,0.26816443060183603,0.020140973559692694
ENSCGRT00001025249,Commd2,ENSCGRP00001021005,0.21439287388654477,0.056174756070066986,0.2680894568290951,0.007451395870369042
ENSCGRT00001030023,Arhgap4,ENSCGRP00001025777,0.21439287388654477,0.056174756070066986,0.2680894568290951,0.004752277651723201
ENSCGRT00001008566,Plcb2,ENSCGRP00001005555,0.2143694327238631,0.05620230579316773,0.26801449714793274,0.004069674933097926
ENSCGRT00001027120,Dock11,ENSCGRP00001022875,0.2143694327238631,0.05620230579316773,0.26801449714793274,0.006201791311765237
ENSCGRT00001030994,Lats1,ENSCGRP00001026748,-0.21434599156118142,0.0562298665466508,0.2679395515568082,0.002760774301399095
ENSCGRT00001027826,Insrr,ENSCGRP00001023580,0.21434599156118142,0.0562298665466508,0.2679395515568082,0.0039024367419060596
ENSCGRT00001020160,Robo1,ENSCGRP00001015917,-0.2143225503984998,0.056257438333609244,0.26786462005418177,0.004133864531112506
ENSCGRT00001018681,Rnasek,ENSCGRP00001014444,0.21427566807313644,0.05631261502032679,0.2677147993082607,0.004639906167431629
ENSCGRT00001016531,Hapstr1,ENSCGRP00001012298,0.21425222691045478,0.05634021992627329,0.2676399100618863,0.11126474693462177
ENSCGRT00001011067,Ddx24,ENSCGRP00001007063,-0.21425222691045478,0.05634021992627329,0.2676399100618863,0.001782677898919965
ENSCGRT00001016596,ENSCGRG00001013795,ENSCGRP00001012363,0.2141584622597281,0.056450750039509334,0.2673404938843644,0.06514941938385463
ENSCGRT00001031924,Hoxb1,ENSCGRP00001027676,0.2141350210970464,0.056478410205653966,0.26726567503427956,0.001275804496564281
ENSCGRT00001024120,Gpx8,ENSCGRP00001019876,0.21408813877168312,0.056533763725011565,0.26711607955648814,0.0265275816108152
ENSCGRT00001020033,ENSCGRG00001016282,ENSCGRP00001015790,0.21408813877168312,0.056533763725011565,0.26711607955648814,0.03161910596681508
ENSCGRT00001004453,Sh2d4a,ENSCGRP00001003147,0.21404125644631974,0.05658916151443082,0.2669665403649388,0.014509948084064092
ENSCGRT00001024286,ENSCGRG00001019309,ENSCGRP00001020042,0.21404125644631974,0.05658916151443082,0.2669665403649388,0.0016793730641349353
ENSCGRT00001006706,Ip6k3,ENSCGRP00001004466,-0.21392405063291142,0.056727849832043514,0.2665929385575769,0.02734485445148562
ENSCGRT00001007281,Ppp3cb,ENSCGRP00001004810,-0.21390060947022974,0.05675562075075028,0.26651826038462456,0.004476913169963219
ENSCGRT00001011817,Camta1,ENSCGRP00001007747,0.21390060947022974,0.05675562075075028,0.26651826038462456,0.0011489753088318219
ENSCGRT00001016930,Fpgs,ENSCGRP00001012695,0.21390060947022974,0.05675562075075028,0.26651826038462456,0.0037805379145234466
ENSCGRT00001017310,Hmmr,ENSCGRP00001013073,0.21387716830754808,0.05678340276174512,0.26644359627092223,0.01159582246610594
ENSCGRT00001001008,Lrrn1,ENSCGRP00001000984,0.2137834036568214,0.05689464179055892,0.2661450803778475,0.017518613264858054
ENSCGRT00001026026,Fancl,ENSCGRP00001021782,0.21373652133145804,0.056950327939240576,0.26599590674681695,0.0015550158206287658
ENSCGRT00001011275,Clic6,ENSCGRP00001007254,-0.21373652133145804,0.056950327939240576,0.26599590674681695,0.0312382129821158
ENSCGRT00001030074,ENSCGRG00001023314,ENSCGRP00001025828,0.2137130801687764,0.05697818768299493,0.2659213410047959,0.05838006681588085
ENSCGRT00001012980,ENSCGRG00001011030,ENSCGRP00001008830,0.21364275668073138,0.05706183362910213,0.265697728054256,0.010939815552596634
ENSCGRT00001022919,ENSCGRG00001018342,ENSCGRP00001018675,-0.21364275668073138,0.05706183362910213,0.265697728054256,0.06780790012880816
ENSCGRT00001023953,Cdc14b,ENSCGRP00001019709,0.21361931551804972,0.05708973785975059,0.26562321849079246,0.047343407144505426
ENSCGRT00001031401,Mrpl49,ENSCGRP00001027154,0.21361931551804972,0.05708973785975059,0.26562321849079246,0.039421975684354155
ENSCGRT00001016642,Abcb4,ENSCGRP00001012408,-0.21350210970464134,0.057229426017088456,0.26525088125466945,0.0033593923018669708
ENSCGRT00001015184,Dock9,ENSCGRP00001010955,0.21350210970464134,0.057229426017088456,0.26525088125466945,0.07092364868371279
ENSCGRT00001020726,Six1,ENSCGRP00001016482,-0.21350210970464134,0.057229426017088456,0.26525088125466945,0.0024217855575839106
ENSCGRT00001031434,Esr1,ENSCGRP00001027187,0.2134786685419597,0.05725739707107861,0.26517645591292494,0.11604431775460337
ENSCGRT00001002649,Rundc3b,ENSCGRP00001002103,0.21345522737927805,0.05728537927314513,0.2651020446027545,0.001333551990407738
ENSCGRT00001009555,U1-ENSCGRG00001008209,non-coding,0.21343178621659634,0.057313372626389525,0.2650276473226211,0.005965136968660266
ENSCGRT00001026753,Phldb3,ENSCGRP00001022508,0.2134083450539147,0.0573413771339131,0.26495326407098885,0.02069237244971328
ENSCGRT00001018527,Kpna4,ENSCGRP00001014290,0.21338490389123302,0.05736939279881777,0.26487889484632093,0.02547633854204846
ENSCGRT00001005610,DPAGT1,ENSCGRP00001003822,0.21336146272855136,0.05739741962420539,0.2648045396470812,0.003895228565472134
ENSCGRT00001022635,Tle7,ENSCGRP00001018391,0.21315049226441635,0.05765016378635676,0.2641359737447387,0.010136709595010774
ENSCGRT00001004545,Hmgb2,ENSCGRP00001003198,0.21312705110173466,0.05767830238722809,0.2640617587153023,0.005375589168195969
ENSCGRT00001026004,Srp19,ENSCGRP00001021760,-0.213103609939053,0.05770645218271774,0.2639875576944006,0.0038802961233305915
ENSCGRT00001027005,Bnc2,ENSCGRP00001022760,0.21308016877637134,0.057734613175929976,0.26391337068049847,0.0030455768612184866
ENSCGRT00001025702,Ppp1r10,ENSCGRP00001021458,0.21305672761368966,0.057762785369969476,0.2638391976720609,0.022447320345019034
ENSCGRT00001020029,ENSCGRG00001016303,ENSCGRP00001015786,0.21305672761368966,0.057762785369969476,0.2638391976720609,0.0029070785211725335
ENSCGRT00001001462,Gm55498,non-coding,-0.21298640412564465,0.057847369188101266,0.26361676266418516,0.30677112675494167
ENSCGRT00001022676,Ankrd31,ENSCGRP00001018432,-0.21296296296296297,0.05787558621650033,0.2635426456622564,0.0013456599347405097
ENSCGRT00001000004,ENSCGRG00001000004,non-coding,0.21296296296296297,0.05787558621650033,0.2635426456622564,0.09060313955662018
ENSCGRT00001008800,Gm24455,non-coding,0.21291608063759968,0.057932053925464785,0.26339445365023595,0.002879111652578512
ENSCGRT00001031144,Fbxo9,ENSCGRP00001026898,-0.21284575714955464,0.05801683966591765,0.26317227058878156,0.07060090857952263
ENSCGRT00001000718,Nlgn3,ENSCGRP00001000694,0.21277543366150964,0.058101726493333845,0.26295021343839836,0.007290017869392257
ENSCGRT00001025234,Mga,ENSCGRP00001020990,0.21275199249882795,0.058130044580741336,0.26287622236135,0.007694463085530743
ENSCGRT00001026662,ENSCGRG00001020966,ENSCGRP00001022417,-0.21275199249882795,0.058130044580741336,0.26287622236135,0.05178167112331855
ENSCGRT00001025663,ENSCGRG00001020271,ENSCGRP00001021419,-0.2127285513361463,0.05815837391246195,0.2628022452682853,0.018420863336954446
ENSCGRT00001030324,Senp8,ENSCGRP00001026078,0.21268166901078295,0.05821506632127375,0.26265433302797164,0.02234619961889862
ENSCGRT00001025288,Parp9,ENSCGRP00001021044,0.21265822784810126,0.058243429404580764,0.2625803978776557,0.0022488037331596517
ENSCGRT00001001244,Or2w2,ENSCGRP00001001219,-0.21265822784810126,0.058243429404580764,0.2625803978776557,0.016026936740136322
ENSCGRT00001012181,Grwd1,ENSCGRP00001008079,0.21265822784810126,0.058243429404580764,0.2625803978776557,0.002562813623415976
ENSCGRT00001004987,U3-ENSCGRG00001004197,non-coding,0.2126347866854196,0.05827180374463272,0.26250647670518934,0.0020621819980418885
ENSCGRT00001004937,Mxd1,ENSCGRP00001003426,0.21254102203469294,0.05838541373446146,0.26221093176315563,0.005489226722472877
ENSCGRT00001030723,Gimap6,ENSCGRP00001026477,0.2124941397093296,0.05844228635067395,0.2620632431193759,0.003083257407646402
ENSCGRT00001002902,Glrx5,ENSCGRP00001002252,0.2124941397093296,0.05844228635067395,0.2620632431193759,0.0034361542416005975
ENSCGRT00001020887,Orc2,ENSCGRP00001016643,-0.21237693389592124,0.05858466531952045,0.26169426590768774,0.04159512291770374
ENSCGRT00001000110,Cpb2,ENSCGRP00001000086,-0.21237693389592124,0.05858466531952045,0.26169426590768774,0.016285384288787577
ENSCGRT00001011574,Trank1,ENSCGRP00001007527,0.2123534927332396,0.05861317498302485,0.26162051234984995,0.006624337810943848
ENSCGRT00001026269,Col1a1,ENSCGRP00001022024,-0.21230661040787627,0.05867022820465368,0.2614730471064169,0.013805914641196598
ENSCGRT00001029426,ENSCGRG00001022852,ENSCGRP00001025180,-0.21228316924519458,0.05869877176900021,0.2613993354177577,0.03000704063410265
ENSCGRT00001024254,Ssx2ip,ENSCGRP00001020010,-0.21228316924519458,0.05869877176900021,0.2613993354177577,0.0481162888544005
ENSCGRT00001001112,Ythdc1,ENSCGRP00001001088,0.2122597280825129,0.05872732663984989,0.2613256376824276,0.0017718314244630695
ENSCGRT00001024276,ADSSL1,ENSCGRP00001020032,0.2122597280825129,0.05872732663984989,0.2613256376824276,0.0026858684634299473
ENSCGRT00001021920,Mettl26,ENSCGRP00001017676,0.2122597280825129,0.05872732663984989,0.2613256376824276,0.017606107419582396
ENSCGRT00001017705,Cdh16,ENSCGRP00001013468,0.21216596343178623,0.05884165925051294,0.2610309862437668,0.013637113826802187
ENSCGRT00001003613,Rhoh,ENSCGRP00001002658,0.21216596343178623,0.05884165925051294,0.2610309862437668,0.006267133402827283
ENSCGRT00001021592,ENSCGRG00001017406,ENSCGRP00001017348,0.2120253164556962,0.0590134978906478,0.2605894274253051,0.008837992533467919
ENSCGRT00001000239,Septin11,ENSCGRP00001000215,-0.21200187529301454,0.059042177338434365,0.2605158830755248,0.0033141069475374763
ENSCGRT00001001197,Rsu1,ENSCGRP00001001173,0.21200187529301454,0.059042177338434365,0.2605158830755248,0.0024604792451024585
ENSCGRT00001028211,Epb41,ENSCGRP00001023965,0.2119784341303329,0.059070868130074825,0.26044235266069976,0.009676681889838263
ENSCGRT00001029619,Gabarap,ENSCGRP00001025373,0.2119784341303329,0.059070868130074825,0.26044235266069976,0.012010682276857348
ENSCGRT00001020045,Eif2b4,ENSCGRP00001015802,0.21190811064228787,0.05915700859925919,0.26022184501065,0.04700463817196098
ENSCGRT00001026964,Pick1,ENSCGRP00001022719,-0.21190811064228787,0.05915700859925919,0.26022184501065,0.0020093208653407407
ENSCGRT00001022352,ENSCGRG00001017961,ENSCGRP00001018108,-0.2118846694796062,0.059185744797455433,0.2601483703203408,0.0010213075262389558
ENSCGRT00001026925,ENSCGRG00001021153,ENSCGRP00001022680,0.21186122831692453,0.05921449235507654,0.26007490955733503,0.0131999388895496
ENSCGRT00001012290,ENSCGRG00001010512,ENSCGRP00001008178,0.21186122831692453,0.05921449235507654,0.26007490955733503,0.0036834567735308118
ENSCGRT00001029845,Nox1,ENSCGRP00001025599,0.21179090482887952,0.059300803215637195,0.25985461081683753,0.10790402432321863
ENSCGRT00001022227,St3gal3,ENSCGRP00001017983,0.21176746366619784,0.059329596242106764,0.25978120574774555,0.0048833021652354884
ENSCGRT00001025659,Foxn3,ENSCGRP00001021415,0.21169714017815283,0.059416043583980636,0.259561074052275,0.058943386357273045
ENSCGRT00001020415,ENSCGRG00001016581,ENSCGRP00001016171,0.21169714017815283,0.059416043583980636,0.259561074052275,0.001624833832190833
ENSCGRT00001023302,Ppp1r14bl,ENSCGRP00001019058,-0.21169714017815283,0.059416043583980636,0.259561074052275,0.011217094035625819
ENSCGRT00001022593,Mical2,ENSCGRP00001018349,0.21169714017815283,0.059416043583980636,0.259561074052275,0.002016453083518328
ENSCGRT00001012584,Txndc8,ENSCGRP00001008455,0.21165025785278951,0.05947373206177604,0.2594143891665051,0.005684739315101856
ENSCGRT00001015877,Uhmk1,ENSCGRP00001011645,0.21165025785278951,0.05947373206177604,0.2594143891665051,0.001585738385422406
ENSCGRT00001020516,Samd4b,ENSCGRP00001016272,0.21165025785278951,0.05947373206177604,0.2594143891665051,0.005137441405018267
ENSCGRT00001028689,Asph,ENSCGRP00001024443,-0.21165025785278951,0.05947373206177604,0.2594143891665051,0.005605101339638115
ENSCGRT00001005177,U1-ENSCGRG00001004361,non-coding,-0.21160337552742617,0.059531466101893526,0.2592677599287634,0.024624097035317948
ENSCGRT00001017719,Miga1,ENSCGRP00001013482,0.2115799343647445,0.059560350215614545,0.2591944661740805,0.003586367158099772
ENSCGRT00001012666,Avpr2,ENSCGRP00001008537,-0.21155649320206282,0.0595892457292664,0.25912118632681747,0.008401052945471955
ENSCGRT00001020623,Ythdf2,ENSCGRP00001016379,0.21153305203938116,0.059618152645965906,0.259047920385446,0.0032118092386939725
ENSCGRT00001014780,Cp,ENSCGRP00001010557,-0.21153305203938116,0.059618152645965906,0.259047920385446,0.0019620336384784287
ENSCGRT00001015550,Dtwd2,ENSCGRP00001011318,0.21150961087669948,0.05964707096883067,0.25897466834843685,0.010958120659163495
ENSCGRT00001021895,Cth,ENSCGRP00001017651,0.21150961087669948,0.05964707096883067,0.25897466834843685,0.0092493927189581
ENSCGRT00001031223,Fhl3,ENSCGRP00001026976,0.21148616971401782,0.05967600070097806,0.25890143021426165,0.003272566263118184
ENSCGRT00001025204,Rlim,ENSCGRP00001020960,-0.21148616971401782,0.05967600070097806,0.25890143021426165,0.0031343916535062294
ENSCGRT00001022852,Slc25a47,ENSCGRP00001018608,0.21146272855133613,0.05970494184552577,0.2588282059813917,0.0016819024489134347
ENSCGRT00001019451,Abca5,ENSCGRP00001015211,0.21139240506329113,0.059791833784749594,0.2586086166753309,0.06330242877504379
ENSCGRT00001003895,Swsap1,ENSCGRP00001002824,0.21139240506329113,0.059791833784749594,0.2586086166753309,0.017812797311026824
ENSCGRT00001031160,Hnrnph3,ENSCGRP00001026914,0.2113689639006095,0.05982082061007851,0.25853544803239936,0.001652893100495055
ENSCGRT00001024876,Ssr3,ENSCGRP00001020632,-0.2112986404125645,0.05990784966648838,0.2583160254594779,0.001347360974214663
ENSCGRT00001006100,ENSCGRG00001005154,ENSCGRP00001004114,0.21125175808720115,0.05996592621897011,0.2581698131921467,0.001345244350913815
ENSCGRT00001003915,ENSCGRG00001003263,non-coding,-0.21125175808720115,0.05996592621897011,0.2581698131921467,0.013723029086608048
ENSCGRT00001016319,Ino80,ENSCGRP00001012086,-0.21125175808720115,0.05996592621897011,0.2581698131921467,0.0016919615278219362
ENSCGRT00001023929,Pax4,ENSCGRP00001019685,0.21118143459915614,0.06005312688239289,0.25795059893252215,0.0027703249465775666
ENSCGRT00001028943,Arfgap3,ENSCGRP00001024697,-0.21118143459915614,0.06005312688239289,0.25795059893252215,0.0025327350356601106
ENSCGRT00001029538,Arhgap24,ENSCGRP00001025292,0.21111111111111114,0.06014043062233218,0.257731509605888,0.007866348337387459
ENSCGRT00001023875,Mia,ENSCGRP00001019631,-0.21111111111111114,0.06014043062233218,0.257731509605888,0.011091769866286598
ENSCGRT00001000610,ENSCGRG00001000466,ENSCGRP00001000586,0.21108766994842948,0.060169554789432124,0.2576585075861036,0.14982314802392416
ENSCGRT00001022889,Med12,ENSCGRP00001018645,0.21101734646038445,0.060256996095782916,0.25743958477265383,0.004151606681391242
ENSCGRT00001018929,Col3a1,ENSCGRP00001014691,-0.2109939052977028,0.06028616614332006,0.2573666382450497,0.008423132284073197
ENSCGRT00001022297,Dcxr,ENSCGRP00001018053,0.21094702297233947,0.06034454067525282,0.2572207867960005,0.016361619918968277
ENSCGRT00001031501,Cbx3,ENSCGRP00001027254,-0.21094702297233947,0.06034454067525282,0.2572207867960005,0.00525495852152081
ENSCGRT00001006627,Il1rapl2,ENSCGRP00001004420,-0.21087669948429447,0.060432188612123704,0.25700211361493047,0.01797646719318891
ENSCGRT00001019205,Tanc1,ENSCGRP00001014966,0.21087669948429447,0.060432188612123704,0.25700211361493047,0.004610682925407618
ENSCGRT00001021392,Sh3bp1,ENSCGRP00001017148,-0.21085325832161275,0.06046142757396131,0.25692925027980335,0.07723386732784322
ENSCGRT00001011117,Pcif1,ENSCGRP00001007107,-0.21085325832161275,0.06046142757396131,0.25692925027980335,0.015540528875245372
ENSCGRT00001021982,Zhx3,ENSCGRP00001017738,0.21082981715893107,0.060490678032443,0.2568564008047479,0.0034275926738493046
ENSCGRT00001030760,Ghrhr,ENSCGRP00001026514,0.21080637599624943,0.06051993999069142,0.2567835651882383,0.0006114749074705215
ENSCGRT00001024109,Myt1,ENSCGRP00001019865,0.21080637599624943,0.06051993999069142,0.2567835651882383,0.0015123001872079447
ENSCGRT00001028532,Irx3,ENSCGRP00001024286,0.21078293483356778,0.06054921345182939,0.25671074342874856,0.0447079137275241
ENSCGRT00001027088,Rnf130,ENSCGRP00001022843,0.21078293483356778,0.06054921345182939,0.25671074342874856,0.0014933262198786235
ENSCGRT00001010451,Vcpip1,ENSCGRP00001006634,0.21073605250820443,0.06060779489526563,0.25656514147472653,0.03476035355651471
ENSCGRT00001016474,Pigv,ENSCGRP00001012241,0.21068917018284108,0.0606664223877372,0.2564195949304779,0.007269862430850195
ENSCGRT00001016704,Atp5f1c,ENSCGRP00001012470,0.2106657290201594,0.060695753410169896,0.2563468424332052,0.09075577677122038
ENSCGRT00001006170,Nectin3,ENSCGRP00001004155,-0.21064228785747774,0.060725095954232165,0.25627410378380017,0.012713616929513635
ENSCGRT00001029180,Zfp277,ENSCGRP00001024934,-0.2105954055321144,0.06078381561974142,0.25612866802249246,0.0018492993545740604
ENSCGRT00001022851,Hoxa1,ENSCGRP00001018607,-0.21057196436943276,0.0608131927474367,0.2560559709075402,0.031000294551463196
ENSCGRT00001029809,Cdhr4,ENSCGRP00001025563,0.21045475855602438,0.0609602514603032,0.2556926929288036,0.009746810083623773
ENSCGRT00001026001,Ttc39a,ENSCGRP00001021757,-0.21045475855602438,0.0609602514603032,0.2556926929288036,0.0028977443361613013
ENSCGRT00001024170,Guca2b,ENSCGRP00001019926,0.21040787623066104,0.061019155771831535,0.2555474785869973,0.004261481919420842
ENSCGRT00001001614,ENSCGRG00001001251,ENSCGRP00001001488,-0.21033755274261604,0.061107598916954727,0.25532976080370595,0.019292359486003448
ENSCGRT00001021081,Apba1,ENSCGRP00001016837,-0.2103141115799344,0.06113710309192083,0.255257215864358,0.008017740989136
ENSCGRT00001001354,Kcnq3,ENSCGRP00001001308,0.2103141115799344,0.06113710309192083,0.255257215864358,0.008326421165405988
ENSCGRT00001004228,U2-ENSCGRG00001003523,non-coding,0.21026722925457106,0.06119614615049799,0.25511216745914317,0.007804369206344247
ENSCGRT00001001959,U1-ENSCGRG00001001549,non-coding,0.21017346460384437,0.06131437118977799,0.2548222364999791,0.024090149842134527
ENSCGRT00001025901,ENSCGRG00001020445,ENSCGRP00001021657,-0.21017346460384437,0.06131437118977799,0.2548222364999791,0.02172577805782038
ENSCGRT00001008932,Rpn2,ENSCGRP00001005770,0.2101500234411627,0.06134395640994805,0.25474978830364914,0.0606241472935226
ENSCGRT00001027242,Rheb,ENSCGRP00001022997,0.21012658227848102,0.06137355322051267,0.25467735392165725,0.025509668020264886
ENSCGRT00001027098,Tnik,ENSCGRP00001022853,0.21012658227848102,0.06137355322051267,0.25467735392165725,0.05678404618365698
ENSCGRT00001031167,ENSCGRG00001024092,ENSCGRP00001026921,0.21012658227848102,0.06137355322051267,0.25467735392165725,0.027634661220857566
ENSCGRT00001020345,Sap30bp,ENSCGRP00001016101,-0.20998593530239099,0.06155137765734124,0.25424303764552786,0.025869810488073013
ENSCGRT00001019580,Tle2,ENSCGRP00001015339,0.20998593530239099,0.06155137765734124,0.25424303764552786,0.010143907151751067
ENSCGRT00001029515,Optc,ENSCGRP00001025269,-0.20998593530239099,0.06155137765734124,0.25424303764552786,0.0020567014471729525
ENSCGRT00001025343,Natd1,ENSCGRP00001021099,0.20998593530239099,0.06155137765734124,0.25424303764552786,0.03365446458383083
ENSCGRT00001000580,Adh5,ENSCGRP00001000556,0.20998593530239099,0.06155137765734124,0.25424303764552786,0.0014550154631672396
ENSCGRT00001021379,Unc93b1,ENSCGRP00001017135,0.2099390529770277,0.06161074533457545,0.25409837599916013,0.11595717977749989
ENSCGRT00001032173,Zdhhc18,ENSCGRP00001027925,0.209915611814346,0.06164044659945074,0.25402606587768967,0.009524936403384043
ENSCGRT00001030059,Zfand4,ENSCGRP00001025813,-0.20986872948898266,0.0616998839973627,0.25388148703056507,0.0015824229709888238
ENSCGRT00001025975,Tshz1,ENSCGRP00001021731,0.209845288326301,0.061729620136657753,0.25380921830186715,0.002666754523889671
ENSCGRT00001016598,Ocrl,ENSCGRP00001012365,0.20982184716361932,0.06175936790701817,0.25373696336771606,0.007893318872244415
ENSCGRT00001025606,Clcn6,ENSCGRP00001021362,0.20977496483825603,0.06181889835345352,0.2535924948769687,0.006483293217333201
ENSCGRT00001008516,Timm29,ENSCGRP00001005525,0.20977496483825603,0.06181889835345352,0.2535924948769687,0.02867173440181176
ENSCGRT00001026910,Ciart,ENSCGRP00001022665,0.20977496483825603,0.06181889835345352,0.2535924948769687,0.003467568963683743
ENSCGRT00001016513,Agk,ENSCGRP00001012280,0.20975152367557431,0.06184868103578819,0.25352028131732895,0.02806002729676871
ENSCGRT00001024830,Arap2,ENSCGRP00001020586,0.209704641350211,0.061908281334341994,0.25337589556191054,0.0025503391629298007
ENSCGRT00001020873,Ecsit,ENSCGRP00001016629,0.20968120018752934,0.061938098956821896,0.25330372336308904,0.005000015384746009
ENSCGRT00001018004,ENSCGRG00001014819,ENSCGRP00001013767,-0.20965775902484762,0.061967928232277675,0.25323156494816457,0.004055908161359071
ENSCGRT00001022124,Dnaaf9,ENSCGRP00001017880,0.20965775902484762,0.061967928232277675,0.25323156494816457,0.0035483004634652418
ENSCGRT00001020178,ENSCGRG00001016413,ENSCGRP00001015934,-0.209634317862166,0.06199776916384005,0.2531594203156163,0.0040294294195178
ENSCGRT00001006538,Hnrnpa0,ENSCGRP00001004368,0.2096108766994843,0.06202762175464001,0.25308728946392284,0.009982849178644497
ENSCGRT00001027396,Ccpg1,ENSCGRP00001023151,-0.2096108766994843,0.06202762175464001,0.25308728946392284,0.011284335544230145
ENSCGRT00001031161,ENSCGRG00001024088,ENSCGRP00001026915,-0.20958743553680265,0.062057486007808534,0.25301517239156346,0.0056961527779309795
ENSCGRT00001028044,ENSCGRG00001021916,ENSCGRP00001023798,0.20958743553680265,0.062057486007808534,0.25301517239156346,0.0033519389763073345
ENSCGRT00001011979,Thpo,ENSCGRP00001007895,0.20956399437412096,0.062087361926476826,0.25294306909701736,0.0015382544933737878
ENSCGRT00001000559,Nsmaf,ENSCGRP00001000535,0.20956399437412096,0.062087361926476826,0.25294306909701736,0.0018646893531727683
ENSCGRT00001025226,Sh3pxd2a,ENSCGRP00001020982,0.20951711204875761,0.06214714877283787,0.2527989038352829,0.025645127373760353
ENSCGRT00001031897,Rif1,ENSCGRP00001027649,-0.20951711204875761,0.06214714877283787,0.2527989038352829,0.010661491437514962
ENSCGRT00001014606,Tlr1,ENSCGRP00001010385,0.2094702297233943,0.062206982318775646,0.25265479366655513,0.002670292861014576
ENSCGRT00001005400,PEX7,ENSCGRP00001003700,-0.2094702297233943,0.062206982318775646,0.25265479366655513,0.00704934163531291
ENSCGRT00001015610,Cyp4v3,ENSCGRP00001011378,-0.2094467885607126,0.06223691661191531,0.2525827592382678,0.026257786527574913
ENSCGRT00001027530,Shisa6,ENSCGRP00001023284,0.2093999062353493,0.06229682025419683,0.25243873168624514,0.008740613329776782
ENSCGRT00001011999,Slc41a3,ENSCGRP00001007913,0.20935302390998592,0.06235677065869673,0.25229475919682515,0.002133474359665711
ENSCGRT00001024457,APIP,ENSCGRP00001020213,-0.20928270042194094,0.062446783999427234,0.2520789036784782,0.04095679915400699
ENSCGRT00001007581,Smg8,ENSCGRP00001004984,0.2092358180965776,0.06250685141911962,0.251935068792373,0.00454589788299003
ENSCGRT00001011068,Nebl,ENSCGRP00001007064,0.20921237693389594,0.06253690269612726,0.25186317198259994,0.0286116248637066
ENSCGRT00001022993,Rfesd,ENSCGRP00001018749,0.20921237693389594,0.06253690269612726,0.25186317198259994,0.0049237308616195226
ENSCGRT00001000640,Tlcd3b,ENSCGRP00001000616,0.20918893577121425,0.06256696568875389,0.2517912889263209,0.00673696835282
ENSCGRT00001022494,ENSCGRG00001018062,ENSCGRP00001018250,0.2091654946085326,0.06259704040013314,0.25171941962201694,0.0011929413245149773
ENSCGRT00001024570,Slc37a1,ENSCGRP00001020326,0.20911861228316925,0.06265722499168574,0.2515757222632571,0.002459586255476836
ENSCGRT00001010361,ENSCGRG00001008918,ENSCGRP00001006578,-0.20911861228316925,0.06265722499168574,0.2515757222632571,0.003227498615991871
ENSCGRT00001024527,Rbfox3,ENSCGRP00001020283,0.20911861228316925,0.06265722499168574,0.2515757222632571,0.009725845351218051
ENSCGRT00001004574,Kif19b,ENSCGRP00001003214,0.20902484763244258,0.06277773493772353,0.2512884925026041,0.003970560813682953
ENSCGRT00001018077,Rab38,ENSCGRP00001013840,-0.20900140646976093,0.06280789176812851,0.2512167194195959,0.00193891685484179
ENSCGRT00001020902,ENSCGRG00001016926,ENSCGRP00001016658,-0.20900140646976093,0.06280789176812851,0.2512167194195959,0.006525929398817732
ENSCGRT00001027037,Ndnf,ENSCGRP00001022792,-0.20900140646976093,0.06280789176812851,0.2512167194195959,0.002766611820485198
ENSCGRT00001028275,Ints14,ENSCGRP00001024029,-0.20900140646976093,0.06280789176812851,0.2512167194195959,0.30901451158033544
ENSCGRT00001026487,Rere,ENSCGRP00001022242,-0.20900140646976093,0.06280789176812851,0.2512167194195959,0.02307690493092134
ENSCGRT00001027689,Ntrk3,ENSCGRP00001023443,-0.20897796530707924,0.06283806034236125,0.2511449600764128,0.019011151993993645
ENSCGRT00001021068,Gm973,ENSCGRP00001016824,0.20895452414439758,0.06286824066355681,0.25107321447153647,0.004678646521785485
ENSCGRT00001011431,Or6b3,ENSCGRP00001007397,-0.20890764181903426,0.06292863655937714,0.2509297644706317,0.06059221833329596
ENSCGRT00001029815,Cdhr4,ENSCGRP00001025569,0.20888420065635255,0.06295885214027272,0.2508580600715669,0.017082002589750966
