ensembl_transcript_id,sym,ensembl_peptide_id,Gene,Importance
ENSCGRT00001028108,ENSCGRG00001021945,ENSCGRP00001023862,21566,3.686802352340902e-08
ENSCGRT00001013677,Ost4,ENSCGRP00001009463,8787,3.672609023841416e-08
ENSCGRT00001016340,Pank4,ENSCGRP00001012107,11076,3.671462853906436e-08
ENSCGRT00001030663,Pdlim7,ENSCGRP00001026417,23859,3.6573843867238984e-08
ENSCGRT00001008212,Tgif1,ENSCGRP00001005343,5085,3.656340109821605e-08
ENSCGRT00001026940,Dab2,ENSCGRP00001022695,20507,3.6354294507806407e-08
ENSCGRT00001000924,ENSCGRG00001000687,ENSCGRP00001000900,822,3.633504083480467e-08
ENSCGRT00001012029,Gusb,ENSCGRP00001007940,7502,3.626528676138375e-08
ENSCGRT00001025163,Ptgis,ENSCGRP00001020919,18936,3.615783589364889e-08
ENSCGRT00001026191,Septin8,ENSCGRP00001021947,19836,3.613738553564038e-08
ENSCGRT00001026612,ENSCGRG00001020932,ENSCGRP00001022367,20206,3.5918666558156554e-08
ENSCGRT00001026704,ENSCGRG00001021001,ENSCGRP00001022459,20290,3.5613084010464175e-08
ENSCGRT00001026941,Hook2,ENSCGRP00001022696,20508,3.553289068823987e-08
ENSCGRT00001028221,Epb41,ENSCGRP00001023975,21666,3.531562108912694e-08
ENSCGRT00001017659,ENSCGRG00001014567,ENSCGRP00001013422,12231,3.499920211475281e-08
ENSCGRT00001012463,Itgb8,ENSCGRP00001008341,7837,3.4982462146484545e-08
ENSCGRT00001007046,Hoxd9,ENSCGRP00001004673,4448,3.492483016752227e-08
ENSCGRT00001005519,Zmynd11,ENSCGRP00001003765,3583,3.485494320997455e-08
ENSCGRT00001007944,ENSCGRG00001006777,ENSCGRP00001005196,4947,3.48259377254343e-08
ENSCGRT00001020862,Rab33b,ENSCGRP00001016618,15073,3.474784229461179e-08
ENSCGRT00001013367,Cd99l2,ENSCGRP00001009184,8544,3.41319971374909e-08
ENSCGRT00001001563,Ascc2,ENSCGRP00001001456,1301,3.3904340005876595e-08
ENSCGRT00001012948,Cpeb2,ENSCGRP00001008801,8225,3.385315294911943e-08
ENSCGRT00001027998,Abhd11,ENSCGRP00001023752,21472,3.377317371099513e-08
ENSCGRT00001005285,ENSCGRG00001004455,non-coding,3449,3.3627833488688464e-08
ENSCGRT00001029698,ENSCGRG00001023047,ENSCGRP00001025452,22991,3.344558889507211e-08
ENSCGRT00001024900,Prkd1,ENSCGRP00001020656,18706,3.341604221304928e-08
ENSCGRT00001004001,Lifr,ENSCGRP00001002885,2689,3.334274102083699e-08
ENSCGRT00001000725,Folh1,ENSCGRP00001000701,647,3.318838358802253e-08
ENSCGRT00001006568,Enpp2,ENSCGRP00001004386,4168,3.314943988806886e-08
ENSCGRT00001001583,Or51a7,ENSCGRP00001001469,1314,3.286664625145244e-08
ENSCGRT00001026514,Bpnt2,ENSCGRP00001022269,20115,3.271462554020679e-08
ENSCGRT00001016525,ENSCGRG00001013738,ENSCGRP00001012292,11239,3.2407851392911635e-08
ENSCGRT00001005547,Tdrd1,ENSCGRP00001003785,3605,3.194637453330547e-08
ENSCGRT00001029287,Crygs,ENSCGRP00001025041,22631,3.193342932922559e-08
ENSCGRT00001013237,Kansl1,ENSCGRP00001009065,8449,3.173922747373964e-08
ENSCGRT00001028723,Armc8,ENSCGRP00001024477,22129,3.170300520434005e-08
ENSCGRT00001030243,Plekhg1,ENSCGRP00001025997,23482,3.1609799862305847e-08
ENSCGRT00001023970,Raph1,ENSCGRP00001019726,17875,3.1475785826279936e-08
ENSCGRT00001024598,Il6st,ENSCGRP00001020354,18446,3.1421355852784736e-08
ENSCGRT00001019416,Fam171a1,ENSCGRP00001015177,13786,3.1290000226152587e-08
ENSCGRT00001028539,ENSCGRG00001022264,ENSCGRP00001024293,21961,3.128878887609203e-08
ENSCGRT00001024680,Mepe,ENSCGRP00001020436,18512,3.12503285611451e-08
ENSCGRT00001010463,ENSCGRG00001009005,ENSCGRP00001006640,6352,3.12073438854362e-08
ENSCGRT00001022313,Itga6,ENSCGRP00001018069,16367,3.099175577024929e-08
ENSCGRT00001026065,Spdl1,ENSCGRP00001021821,19726,3.094510685261519e-08
ENSCGRT00001023798,Rps6kc1,ENSCGRP00001019554,17722,3.075417221330276e-08
ENSCGRT00001021684,Vps16,ENSCGRP00001017440,15809,3.0617146655481815e-08
ENSCGRT00001024837,Myo18a,ENSCGRP00001020593,18652,3.061702635245542e-08
ENSCGRT00001008030,Snord38a,non-coding,4990,3.048173542405789e-08
ENSCGRT00001027321,Tcf7l1,ENSCGRP00001023076,20851,3.024720334893392e-08
ENSCGRT00001031766,Zfp521,ENSCGRP00001027519,24864,3.008134284434405e-08
ENSCGRT00001015606,Gtf2e1,ENSCGRP00001011374,10419,3.003350029069647e-08
ENSCGRT00001025252,Btn2a2,ENSCGRP00001021008,19013,2.9910570128437364e-08
ENSCGRT00001018788,ENSCGRG00001015403,ENSCGRP00001014551,13218,2.9791118931571176e-08
ENSCGRT00001032331,Ypel4,ENSCGRP00001028083,25372,2.9531848459572284e-08
ENSCGRT00001023348,Marchf5,ENSCGRP00001019104,17308,2.9463225688615703e-08
ENSCGRT00001011569,Tlnrd1,ENSCGRP00001007523,7158,2.9420388031363475e-08
ENSCGRT00001031621,Msl3,ENSCGRP00001027374,24732,2.938998515337137e-08
ENSCGRT00001015687,Hoxc4,ENSCGRP00001011455,10493,2.9357511057761086e-08
ENSCGRT00001032433,ENSCGRG00001024976,ENSCGRP00001028185,25461,2.913719361818605e-08
ENSCGRT00001022063,Cdc45,ENSCGRP00001017819,16147,2.900927615075359e-08
ENSCGRT00001000609,ENSCGRG00001000469,ENSCGRP00001000585,538,2.900637816703714e-08
ENSCGRT00001025084,Dctn5,ENSCGRP00001020840,18869,2.8923655494916e-08
ENSCGRT00001015350,UGP2,ENSCGRP00001011121,10195,2.8857725334864934e-08
ENSCGRT00001015050,Aimp1,ENSCGRP00001010824,9936,2.8661258389358977e-08
ENSCGRT00001021354,Tmem39b,ENSCGRP00001017110,15512,2.8639159496955918e-08
ENSCGRT00001030107,Stc2,ENSCGRP00001025861,23362,2.859898886295583e-08
ENSCGRT00001011010,Glb1l3,ENSCGRP00001007012,6716,2.8571038331413976e-08
ENSCGRT00001009459,ENSCGRG00001008086,ENSCGRP00001006067,5771,2.8503058206715683e-08
ENSCGRT00001012621,ENSCGRG00001010765,ENSCGRP00001008492,7964,2.833454997704905e-08
ENSCGRT00001013410,Agap3,ENSCGRP00001009221,8578,2.8321510067230017e-08
ENSCGRT00001014021,Scai,ENSCGRP00001009802,9072,2.8267496556426872e-08
ENSCGRT00001015555,6430548M08Rik,ENSCGRP00001011323,10374,2.824788530201663e-08
ENSCGRT00001030571,Creld2,ENSCGRP00001026325,23778,2.784869130070213e-08
ENSCGRT00001028912,Erf,ENSCGRP00001024666,22298,2.767434528219278e-08
ENSCGRT00001003741,Cacna1g,ENSCGRP00001002733,2545,2.759429957415966e-08
ENSCGRT00001023550,Gmps,ENSCGRP00001019306,17500,2.737756481398029e-08
ENSCGRT00001021527,Klhl10,ENSCGRP00001017283,15666,2.712241935135057e-08
ENSCGRT00001030986,Emd,ENSCGRP00001026740,24157,2.6992109190749864e-08
ENSCGRT00001026035,ENSCGRG00001020535,ENSCGRP00001021791,19700,2.6861023796980485e-08
ENSCGRT00001012671,Patl2,ENSCGRP00001008542,8004,2.6830019919336036e-08
ENSCGRT00001027637,Gla,ENSCGRP00001023391,21145,2.6822264044376025e-08
ENSCGRT00001016930,Fpgs,ENSCGRP00001012695,11588,2.6502557462693783e-08
ENSCGRT00001029588,Swt1,ENSCGRP00001025342,22894,2.591248551407401e-08
ENSCGRT00001002419,GPI,ENSCGRP00001001962,1797,2.5852473577033702e-08
ENSCGRT00001019676,Men1,ENSCGRP00001015434,14013,2.5572300455955343e-08
ENSCGRT00001006357,ENSCGRG00001005375,ENSCGRP00001004266,4041,2.552579612452764e-08
ENSCGRT00001017563,Zc3h13,ENSCGRP00001013326,12148,2.5453849830613428e-08
ENSCGRT00001026248,Pigq,ENSCGRP00001022004,19885,2.5384901372888464e-08
ENSCGRT00001027648,Car9,ENSCGRP00001023402,21153,2.534846774983439e-08
ENSCGRT00001027790,Grid2ip,ENSCGRP00001023544,21278,2.5273663502582222e-08
ENSCGRT00001014667,Mfn2,ENSCGRP00001010446,9613,2.525726509511742e-08
ENSCGRT00001011821,Trem1,ENSCGRP00001007751,7342,2.5248665343485782e-08
ENSCGRT00001016020,Ccnb1ip1,ENSCGRP00001011787,10789,2.5248542439196542e-08
ENSCGRT00001017746,Cdc20,ENSCGRP00001013509,12304,2.5151521303623846e-08
ENSCGRT00001031355,Fmnl2,ENSCGRP00001027108,24490,2.5144352596138433e-08
ENSCGRT00001024848,Myo18a,ENSCGRP00001020604,18659,2.484393541695079e-08
ENSCGRT00001011577,Thumpd2,ENSCGRP00001007530,7165,2.4732354048378035e-08
ENSCGRT00001027275,Adam23,ENSCGRP00001023030,20810,2.4667907495476882e-08
ENSCGRT00001018395,Rapgef4,ENSCGRP00001014158,12872,2.464247551824875e-08
ENSCGRT00001004697,Lmo2,ENSCGRP00001003285,3099,2.462677523737144e-08
ENSCGRT00001030703,Mdga2,ENSCGRP00001026457,23892,2.381201469663891e-08
ENSCGRT00001014517,ENSCGRG00001012226,ENSCGRP00001010296,9484,2.3785260209788757e-08
ENSCGRT00001010317,ENSCGRG00001008878,ENSCGRP00001006552,6263,2.377249927921851e-08
ENSCGRT00001016918,Limch1,ENSCGRP00001012683,11578,2.363565261998459e-08
ENSCGRT00001029237,ENSCGRG00001022744,ENSCGRP00001024991,22588,2.363323232595222e-08
ENSCGRT00001023488,Nelfa,ENSCGRP00001019244,17442,2.3584505248854687e-08
ENSCGRT00001016735,ENSCGRG00001013894,ENSCGRP00001012501,11424,2.348238488685682e-08
ENSCGRT00001003708,CCNB1,ENSCGRP00001002713,2527,2.3429838456776953e-08
ENSCGRT00001024684,Kif20b,ENSCGRP00001020440,18516,2.3425173760032114e-08
ENSCGRT00001030476,Wdr19,ENSCGRP00001026230,23691,2.3417526277872897e-08
ENSCGRT00001024795,Bean1,ENSCGRP00001020551,18614,2.3412182905020558e-08
ENSCGRT00001004199,ENSCGRG00001003501,ENSCGRP00001003004,2820,2.318488286864984e-08
ENSCGRT00001032203,Nae1,ENSCGRP00001027955,25258,2.296989637219103e-08
ENSCGRT00001023238,Rsrc2,ENSCGRP00001018994,17206,2.290947634288899e-08
ENSCGRT00001007882,Chd2,ENSCGRP00001005158,4914,2.2643630613813657e-08
ENSCGRT00001011666,Apob,ENSCGRP00001007610,7224,2.2530498332794464e-08
ENSCGRT00001013916,Klf13,ENSCGRP00001009697,8985,2.2495774186084125e-08
ENSCGRT00001016192,Ppp2r5c,ENSCGRP00001011959,10944,2.2446003730708773e-08
ENSCGRT00001007749,Mre11a,ENSCGRP00001005076,4836,2.242784912475163e-08
ENSCGRT00001023120,Whrn,ENSCGRP00001018876,17102,2.2344499756248854e-08
ENSCGRT00001011438,Dennd2c,ENSCGRP00001007404,7056,2.2329533391030807e-08
ENSCGRT00001022475,Mark1,ENSCGRP00001018231,16511,2.2289928262033593e-08
ENSCGRT00001021588,Lactb,ENSCGRP00001017344,15721,2.2161950849144724e-08
ENSCGRT00001016631,Fcho2,ENSCGRP00001012398,11330,2.1942633994101818e-08
ENSCGRT00001005521,Gna12,ENSCGRP00001003766,3584,2.169572806131377e-08
ENSCGRT00001019726,Adamtsl2,ENSCGRP00001015483,14058,2.1651590675825863e-08
ENSCGRT00001001101,Ramp3,ENSCGRP00001001077,972,2.1527102023472816e-08
ENSCGRT00001008638,Mtres1,ENSCGRP00001005597,5331,2.1524187704704378e-08
ENSCGRT00001000547,Bcan,ENSCGRP00001000523,483,2.1499405507271763e-08
ENSCGRT00001002466,ENSCGRG00001001985,ENSCGRP00001001990,1823,2.1436742416388088e-08
ENSCGRT00001026591,Rbp4,ENSCGRP00001022346,20187,2.1430268072283952e-08
ENSCGRT00001004494,Il18r1,ENSCGRP00001003171,2989,2.140741983665502e-08
ENSCGRT00001017881,Tbc1d17,ENSCGRP00001013644,12421,2.1342190317909797e-08
ENSCGRT00001020001,Apoh,ENSCGRP00001015758,14307,2.1271686293399857e-08
ENSCGRT00001020164,Naa38,ENSCGRP00001015921,14443,2.1108352887515824e-08
ENSCGRT00001014377,Qki,ENSCGRP00001010156,9371,2.101108652291078e-08
ENSCGRT00001029849,Lrrc19,ENSCGRP00001025603,23124,2.092776788249525e-08
ENSCGRT00001000238,Coa6,ENSCGRP00001000214,205,2.0925981600431956e-08
ENSCGRT00001016962,ENSCGRG00001014060,ENSCGRP00001012727,11617,2.0856304768194346e-08
ENSCGRT00001014210,4833420G17Rik,ENSCGRP00001009990,9231,2.080054309827979e-08
ENSCGRT00001020616,Cct4,ENSCGRP00001016372,14843,2.0647885109091945e-08
ENSCGRT00001023987,ENSCGRG00001019093,ENSCGRP00001019743,17890,2.0645285307373455e-08
ENSCGRT00001001743,Peg3,ENSCGRP00001001569,1402,2.0578699685299717e-08
ENSCGRT00001030979,Emd,ENSCGRP00001026733,24150,2.0528062145170204e-08
ENSCGRT00001018335,Eml3,ENSCGRP00001014098,12821,2.0486117414601452e-08
ENSCGRT00001015780,Stard13,ENSCGRP00001011548,10571,2.0454046885957483e-08
ENSCGRT00001031140,Lin28b,ENSCGRP00001026894,24296,2.038127706192812e-08
ENSCGRT00001004325,D17H6S53E,ENSCGRP00001003075,2894,2.035865551022457e-08
ENSCGRT00001005358,Cfap418,ENSCGRP00001003674,3494,2.0302911772429916e-08
ENSCGRT00001016969,Vamp1,ENSCGRP00001012734,11623,2.0244733523450626e-08
ENSCGRT00001001005,Ctdspl,ENSCGRP00001000981,891,2.0142284251484182e-08
ENSCGRT00001027075,Polr1d,ENSCGRP00001022830,20629,2.010805490515886e-08
ENSCGRT00001025801,Pacsin2,ENSCGRP00001021557,19493,2.0002133582229956e-08
ENSCGRT00001009834,Pou5f1,ENSCGRP00001006278,5978,1.9996009484484468e-08
ENSCGRT00001019762,Mgst3,ENSCGRP00001015519,14091,1.9830001347877788e-08
ENSCGRT00001002845,Fbxl7,ENSCGRP00001002216,2038,1.979720274102495e-08
ENSCGRT00001020705,Syne2,ENSCGRP00001016461,14928,1.9712093385837223e-08
ENSCGRT00001017897,Ppp1r12c,ENSCGRP00001013660,12435,1.9700885747818663e-08
ENSCGRT00001010765,2300009A05Rik,ENSCGRP00001006820,6531,1.962773454596387e-08
ENSCGRT00001024594,Il6st,ENSCGRP00001020350,18442,1.9588466524965024e-08
ENSCGRT00001015623,Spred1,ENSCGRP00001011391,10434,1.9462775852611584e-08
ENSCGRT00001021551,R3hdm2,ENSCGRP00001017307,15688,1.9064395909855774e-08
ENSCGRT00001007192,ENSCGRG00001006108,ENSCGRP00001004755,4524,1.9042779736902203e-08
ENSCGRT00001031021,Ndufs8,ENSCGRP00001026775,24189,1.8942625125922395e-08
ENSCGRT00001011706,Acvr1b,ENSCGRP00001007646,7255,1.888008794452392e-08
ENSCGRT00001014440,Pex10,ENSCGRP00001010219,9422,1.8810209055138164e-08
ENSCGRT00001021793,Cpd,ENSCGRP00001017549,15910,1.8803398494504837e-08
ENSCGRT00001026355,Josd2,ENSCGRP00001022110,19978,1.8728217466506655e-08
ENSCGRT00001014685,Atg10,ENSCGRP00001010464,9630,1.871594503147346e-08
ENSCGRT00001001572,Nudt22,ENSCGRP00001001461,1307,1.865443447728574e-08
ENSCGRT00001029187,Tnrc6c,ENSCGRP00001024941,22546,1.864987125523984e-08
ENSCGRT00001000260,Itpkc,ENSCGRP00001000236,224,1.8455172596685634e-08
ENSCGRT00001027351,Tdrd12,ENSCGRP00001023106,20878,1.828352001448426e-08
ENSCGRT00001004136,SNORA71-ENSCGRG00001003445,non-coding,2773,1.824305160041886e-08
ENSCGRT00001007536,Sycp3,ENSCGRP00001004956,4704,1.8176530397126934e-08
ENSCGRT00001002276,P2rx1,ENSCGRP00001001877,1717,1.8173231923497868e-08
ENSCGRT00001008881,Mix23,ENSCGRP00001005741,5462,1.816274174736073e-08
ENSCGRT00001010052,ENSCGRG00001008639,ENSCGRP00001006405,6113,1.8135562662254388e-08
ENSCGRT00001014869,Mccc1,ENSCGRP00001010645,9779,1.8126484531263192e-08
ENSCGRT00001013905,Zfat,ENSCGRP00001009686,8977,1.8017811088568626e-08
ENSCGRT00001008524,ENSCGRG00001007279,ENSCGRP00001005529,5270,1.80020925861609e-08
ENSCGRT00001010128,ENSCGRG00001008710,ENSCGRP00001006449,6154,1.7930432732195322e-08
ENSCGRT00001002802,Socs3,ENSCGRP00001002188,2014,1.792426219097039e-08
ENSCGRT00001021215,Cacng2,ENSCGRP00001016971,15388,1.792066849834696e-08
ENSCGRT00001001714,ENSCGRG00001001308,ENSCGRP00001001554,1386,1.77837155321269e-08
ENSCGRT00001022455,Vav2,ENSCGRP00001018211,16495,1.7497481976604258e-08
ENSCGRT00001024903,Pdpn,ENSCGRP00001020659,18709,1.7486961784299335e-08
ENSCGRT00001022006,Gata1,ENSCGRP00001017762,16095,1.747656482620795e-08
ENSCGRT00001022193,Ess2,ENSCGRP00001017949,16260,1.7414622637225963e-08
ENSCGRT00001025624,Tiam1,ENSCGRP00001021380,19352,1.729725092432163e-08
ENSCGRT00001019153,Pcdhac2,ENSCGRP00001014915,13546,1.7155775048603067e-08
ENSCGRT00001010871,Carmil2,ENSCGRP00001006892,6608,1.701122674069733e-08
ENSCGRT00001018196,Nek1,ENSCGRP00001013959,12699,1.7004412252710424e-08
ENSCGRT00001017916,Mapk10,ENSCGRP00001013679,12451,1.69724747662113e-08
ENSCGRT00001028684,Hint2,ENSCGRP00001024438,22096,1.687375237863764e-08
ENSCGRT00001000452,ENSCGRG00001000354,ENSCGRP00001000428,393,1.6863753203580526e-08
ENSCGRT00001022228,Scml2,ENSCGRP00001017984,16293,1.678150583271688e-08
ENSCGRT00001010790,Zcchc18,ENSCGRP00001006835,6546,1.6776895578954e-08
ENSCGRT00001011307,ENSCGRG00001009719,ENSCGRP00001007284,6955,1.6753213668574087e-08
ENSCGRT00001011249,ENSCGRG00001009672,ENSCGRP00001007230,6907,1.6745264552539153e-08
ENSCGRT00001000062,Mrpl45,ENSCGRP00001000038,49,1.6689625964284273e-08
ENSCGRT00001019820,Lrch3,ENSCGRP00001015577,14143,1.6612528694103153e-08
ENSCGRT00001012532,Gab1,ENSCGRP00001008403,7888,1.6603679744464213e-08
ENSCGRT00001003547,Adgrg3,ENSCGRP00001002622,2432,1.651138269590535e-08
ENSCGRT00001010870,Nkain1,ENSCGRP00001006891,6607,1.6439317403749326e-08
ENSCGRT00001026408,Trappc3,ENSCGRP00001022163,20024,1.6382893276653406e-08
ENSCGRT00001002649,Rundc3b,ENSCGRP00001002103,1935,1.6291169820085998e-08
ENSCGRT00001019383,ENSCGRG00001015828,ENSCGRP00001015144,13755,1.6279033760800745e-08
ENSCGRT00001014922,ENSCGRG00001012524,ENSCGRP00001010697,9823,1.6275710946704154e-08
ENSCGRT00001018735,Dpep2,ENSCGRP00001014498,13168,1.6217609264154283e-08
ENSCGRT00001016582,Rhpn2,ENSCGRP00001012349,11284,1.619637581317515e-08
ENSCGRT00001031146,Copa,ENSCGRP00001026900,24302,1.615348548142544e-08
ENSCGRT00001010250,Cspg5,ENSCGRP00001006515,6226,1.6143724855780144e-08
ENSCGRT00001030332,Prss56,ENSCGRP00001026086,23563,1.6127879758811854e-08
ENSCGRT00001027084,Uox,ENSCGRP00001022839,20636,1.6118575032908736e-08
ENSCGRT00001008506,Rbms3,ENSCGRP00001005519,5260,1.6105866449489597e-08
ENSCGRT00001032457,Pfkfb3,ENSCGRP00001028209,25484,1.610142216226253e-08
ENSCGRT00001019705,Man2b2,ENSCGRP00001015462,14038,1.6086731977359952e-08
ENSCGRT00001010844,ENSCGRG00001009352,ENSCGRP00001006873,6585,1.6016374111058903e-08
ENSCGRT00001003672,Atxn7l3,ENSCGRP00001002693,2506,1.5984560265890123e-08
ENSCGRT00001027302,Sart1,ENSCGRP00001023057,20833,1.5882496643192353e-08
ENSCGRT00001011256,Rap2a,ENSCGRP00001007237,6914,1.5878660288193144e-08
ENSCGRT00001026189,Wnk2,ENSCGRP00001021945,19834,1.5831698380125383e-08
ENSCGRT00001019491,Adck5,ENSCGRP00001015251,13854,1.5786541848419802e-08
ENSCGRT00001032354,Rbm14,ENSCGRP00001028106,25389,1.5648279362200588e-08
ENSCGRT00001027158,Pde7b,ENSCGRP00001022913,20700,1.5632517616155638e-08
ENSCGRT00001016008,Mthfd1,ENSCGRP00001011775,10778,1.555629756414112e-08
ENSCGRT00001022998,Matn4,ENSCGRP00001018754,16995,1.547892961966117e-08
ENSCGRT00001018582,Rnf122,ENSCGRP00001014345,13029,1.5429667585701247e-08
ENSCGRT00001032547,Matn3,ENSCGRP00001028299,25565,1.5302034846026667e-08
ENSCGRT00001013450,Snai3,ENSCGRP00001009257,8610,1.528681732920786e-08
ENSCGRT00001025568,Gpatch8,ENSCGRP00001021324,19298,1.5280911053780538e-08
ENSCGRT00001002181,Trmu,ENSCGRP00001001826,1661,1.5241113084460544e-08
ENSCGRT00001017368,Dhdds,ENSCGRP00001013131,11976,1.5228556992899126e-08
ENSCGRT00001007730,U1-ENSCGRG00001006600,non-coding,4822,1.5141812264080587e-08
ENSCGRT00001016480,ENSCGRG00001013695,ENSCGRP00001012247,11199,1.5083646551578357e-08
ENSCGRT00001032382,Maco1,ENSCGRP00001028134,25416,1.498688043613655e-08
ENSCGRT00001015254,Gls2,ENSCGRP00001011025,10111,1.4892199599479799e-08
ENSCGRT00001030910,Duoxa1,ENSCGRP00001026664,24086,1.489082374815259e-08
ENSCGRT00001009990,U2-ENSCGRG00001008585,non-coding,6077,1.4739817743304554e-08
ENSCGRT00001031905,Slc2a1,ENSCGRP00001027657,24988,1.4713658239043117e-08
ENSCGRT00001001595,Nrp2,ENSCGRP00001001477,1320,1.4640411428629296e-08
ENSCGRT00001005314,Klhdc10,ENSCGRP00001003650,3470,1.4571434452370199e-08
ENSCGRT00001002904,ENSCGRG00001002383,ENSCGRP00001002253,2074,1.4568445857694918e-08
ENSCGRT00001027931,Dnm1l,ENSCGRP00001023685,21411,1.4540634464296369e-08
ENSCGRT00001023444,Creb5,ENSCGRP00001019200,17401,1.4530379690394162e-08
ENSCGRT00001030997,Fbxo40,ENSCGRP00001026751,24168,1.4513646387050431e-08
ENSCGRT00001019648,Camkk1,ENSCGRP00001015406,13986,1.447757252067328e-08
ENSCGRT00001020407,Tns4,ENSCGRP00001016163,14658,1.4473082389884176e-08
ENSCGRT00001025612,Fam114a1,ENSCGRP00001021368,19341,1.4464091535027402e-08
ENSCGRT00001023402,Pkig,ENSCGRP00001019158,17361,1.4431445489444118e-08
ENSCGRT00001023046,Cdk15,ENSCGRP00001018802,17038,1.4355340905579027e-08
ENSCGRT00001014189,1700013G24Rik,ENSCGRP00001009969,9214,1.4308228733936052e-08
ENSCGRT00001014789,Pusl1,ENSCGRP00001010566,9715,1.4307226020623928e-08
ENSCGRT00001007582,U1-ENSCGRG00001006466,non-coding,4734,1.4300110977660141e-08
ENSCGRT00001006156,ENSCGRG00001005205,ENSCGRP00001004148,3925,1.4235122212323256e-08
ENSCGRT00001007116,ENSCGRG00001006054,ENSCGRP00001004709,4483,1.4214690732585133e-08
ENSCGRT00001018764,C87436,ENSCGRP00001014527,13196,1.420968540218535e-08
ENSCGRT00001001411,Ppp4r3b,ENSCGRP00001001348,1205,1.4179984849104545e-08
ENSCGRT00001002116,Ifi47,ENSCGRP00001001786,1621,1.411871723116742e-08
ENSCGRT00001023344,Pxylp1,ENSCGRP00001019100,17304,1.4113594332927677e-08
ENSCGRT00001028399,ENSCGRG00001022153,ENSCGRP00001024153,21832,1.411102881296109e-08
ENSCGRT00001014255,Nlgn1,ENSCGRP00001010035,9270,1.4077980772385683e-08
ENSCGRT00001025726,Tnks,ENSCGRP00001021482,19440,1.4030143973480706e-08
ENSCGRT00001028852,Sh3gl2,ENSCGRP00001024606,22243,1.394633925596604e-08
ENSCGRT00001020280,ENSCGRG00001016488,ENSCGRP00001016036,14547,1.3910723991276865e-08
ENSCGRT00001019810,Rap1a,ENSCGRP00001015567,14135,1.3829743762852703e-08
ENSCGRT00001022741,Wfikkn1,ENSCGRP00001018497,16759,1.3787935040684061e-08
ENSCGRT00001029468,Slc30a3,ENSCGRP00001025222,22787,1.3721244910109407e-08
ENSCGRT00001015871,Muc5b,ENSCGRP00001011639,10653,1.3694607775059977e-08
ENSCGRT00001020971,Entpd1,ENSCGRP00001016727,15165,1.3676600391286983e-08
ENSCGRT00001017533,Frrs1l,ENSCGRP00001013296,12123,1.3667946942460486e-08
ENSCGRT00001029910,Stx3,ENSCGRP00001025664,23182,1.3637811116944809e-08
ENSCGRT00001024380,Tmem39a,ENSCGRP00001020136,18248,1.359451216522559e-08
ENSCGRT00001029179,Cd74,ENSCGRP00001024933,22539,1.3497662944794205e-08
ENSCGRT00001005054,ENSCGRG00001004249,ENSCGRP00001003494,3301,1.3446045048979736e-08
ENSCGRT00001021795,ENSCGRG00001017569,ENSCGRP00001017551,15912,1.3430171432591307e-08
ENSCGRT00001005307,P2ry1,ENSCGRP00001003646,3466,1.335736646020653e-08
ENSCGRT00001025404,Rexo1,ENSCGRP00001021160,19148,1.3348446926904744e-08
ENSCGRT00001025430,Spart,ENSCGRP00001021186,19173,1.321962977472464e-08
ENSCGRT00001019208,ENSCGRG00001015690,ENSCGRP00001014969,13597,1.3205951273378365e-08
ENSCGRT00001000407,Stxbp3,ENSCGRP00001000383,352,1.3184869275446202e-08
ENSCGRT00001000674,Mslnl,ENSCGRP00001000650,598,1.3132683741790947e-08
ENSCGRT00001021713,Hps1,ENSCGRP00001017469,15838,1.3106123471612882e-08
ENSCGRT00001001097,ENSCGRG00001000829,ENSCGRP00001001073,969,1.3080058425271293e-08
ENSCGRT00001015381,Myoz3,ENSCGRP00001011152,10222,1.3062016230738723e-08
ENSCGRT00001015808,ENSCGRG00001013190,ENSCGRP00001011576,10598,1.3030646340837299e-08
ENSCGRT00001032556,Sdk2,ENSCGRP00001028308,25574,1.3017460672117928e-08
ENSCGRT00001014919,Rufy2,ENSCGRP00001010694,9820,1.3013384720275122e-08
ENSCGRT00001024915,Tulp2,ENSCGRP00001020671,18721,1.3011536202672927e-08
ENSCGRT00001024265,Zpbp,ENSCGRP00001020021,18139,1.2964079283993665e-08
ENSCGRT00001027204,Egfem1,ENSCGRP00001022959,20743,1.2949276508209714e-08
ENSCGRT00001019109,Appl1,ENSCGRP00001014871,13510,1.2911138892512394e-08
ENSCGRT00001011772,Cabyr,ENSCGRP00001007706,7310,1.2851054468170693e-08
ENSCGRT00001016200,Col18a1,ENSCGRP00001011967,10952,1.2820038933736633e-08
ENSCGRT00001025789,Ambra1,ENSCGRP00001021545,19490,1.2800863202094752e-08
ENSCGRT00001004055,Maoa,ENSCGRP00001002919,2721,1.2790950415852764e-08
ENSCGRT00001016116,Akirin2,ENSCGRP00001011883,10874,1.275296070458197e-08
ENSCGRT00001002532,7SK-ENSCGRG00001002059,non-coding,1867,1.273826284127016e-08
ENSCGRT00001014379,ENSCGRG00001012121,ENSCGRP00001010158,9372,1.2730652629667958e-08
ENSCGRT00001005283,ENSCGRG00001004454,non-coding,3447,1.2701577581744545e-08
ENSCGRT00001029611,Smc4,ENSCGRP00001025365,22914,1.2691662205371511e-08
ENSCGRT00001031216,Fhl3,ENSCGRP00001026969,24359,1.2678411731130161e-08
ENSCGRT00001012417,Prdm5,ENSCGRP00001008298,7801,1.2638152816537534e-08
